#! FIELDS time phi omega psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET min_omega -pi
#! SET max_omega pi
#! SET min_psi -pi
#! SET max_psi pi
 5595.000000 -2.148728 0.409147 -2.850761
 5596.000000 -1.077407 -0.375813 2.689342
 5597.000000 -0.860475 -0.476573 2.862593
 5598.000000 -1.316377 -0.182707 2.874459
 5599.000000 -1.710421 0.097919 -2.998108
 5600.000000 -1.079974 -0.185266 2.845612
 5601.000000 -1.078380 -0.396131 2.806546
 5602.000000 -1.688568 0.280638 3.007099
 5603.000000 -1.117830 -0.215976 3.021151
 5604.000000 -1.227555 -0.295634 2.947868
 5605.000000 -1.684921 0.213088 -3.045006
 5606.000000 -1.214770 -0.438077 2.931754
 5607.000000 -1.338596 -0.270831 3.077089
 5608.000000 -1.133593 -0.352550 3.102959
 5609.000000 -0.882353 -0.606009 2.945211
 5610.000000 -1.345488 -0.068485 3.030232
 5611.000000 -0.807792 -0.623954 2.877288
 5612.000000 -1.114520 -0.085556 3.087777
 5613.000000 -1.496940 -0.213813 2.956974
 5614.000000 -1.209264 -0.098619 -3.046660
 5615.000000 -0.940985 -0.286356 2.726722
 5616.000000 -0.980055 -0.305392 3.113985
 5617.000000 -1.359409 -0.019423 2.882161
 5618.000000 -1.244756 -0.295713 3.028070
 5619.000000 -1.389728 -0.068637 -3.066473
 5620.000000 -1.217995 -0.279501 3.116339
 5621.000000 -1.503306 -0.030016 3.141103
 5622.000000 -1.405324 -0.084009 3.032744
 5623.000000 -1.247251 -0.129363 2.767806
 5624.000000 -1.179017 -0.225777 2.785459
 5625.000000 -1.454034 -0.099495 2.822437
 5626.000000 -1.472694 0.020135 -2.922770
 5627.000000 -1.364666 -0.044658 2.893663
 5628.000000 -1.356422 -0.200890 2.950314
 5629.000000 -2.348070 0.425135 -2.671894
 5630.000000 -1.976710 0.439381 2.881222
 5631.000000 -1.397892 -0.334688 2.935311
 5632.000000 -1.551950 0.011988 2.910055
 5633.000000 -1.202457 -0.157945 2.944950
 5634.000000 -1.433802 0.034489 2.940499
 5635.000000 -1.377923 0.000851 3.074710
 5636.000000 -1.131287 -0.412775 2.920693
 5637.000000 -1.517097 -0.075135 2.939916
 5638.000000 -1.305979 -0.041986 2.867097
 5639.000000 -2.232019 0.217801 -3.077495
 5640.000000 -1.560373 0.076779 2.820970
 5641.000000 -1.121102 -0.353812 3.046569
 5642.000000 -1.210893 -0.115022 2.717479
 5643.000000 -1.508689 -0.104354 2.953868
 5644.000000 -1.257243 -0.321600 2.877601
 5645.000000 -1.069055 -0.247121 2.708723
 5646.000000 -0.966310 -0.471080 2.890642
 5647.000000 -2.072128 0.430018 -2.987238
 5648.000000 -1.247638 0.012005 2.858473
 5649.000000 -1.030359 -0.368214 3.092334
 5650.000000 -1.668685 0.134137 3.051967
 5651.000000 -0.803305 -0.586245 2.940054
 5652.000000 -1.566211 -0.171476 2.838234
 5653.000000 -1.171936 -0.284050 2.988088
 5654.000000 -1.516243 -0.148969 2.895954
 5655.000000 -1.082850 -0.236067 3.049195
 5656.000000 -1.619161 0.006024 2.895428
 5657.000000 -1.085367 -0.275157 2.529413
 5658.000000 -1.059579 -0.416514 2.886141
 5659.000000 -1.645527 0.280644 3.038482
 5660.000000 -1.130138 -0.238746 2.708535
 5661.000000 -1.504176 0.110445 2.947573
 5662.000000 -1.270019 0.004521 2.902592
 5663.000000 -1.028528 -0.438857 3.036594
 5664.000000 -1.636455 -0.037267 -2.983244
 5665.000000 -1.582460 0.052939 -2.891330
 5666.000000 -1.445191 -0.188398 3.101382
 5667.000000 -1.832299 -0.002784 2.958563
 5668.000000 -1.454580 0.033110 2.934629
 5669.000000 -0.872547 -0.651349 3.056317
 5670.000000 -0.928150 -0.677432 2.793212
 5671.000000 -0.904515 -0.512851 3.101037
 5672.000000 -0.844029 -0.702973 2.991349
 5673.000000 -1.835130 0.061213 -3.117682
 5674.000000 -1.241747 -0.142101 -3.054746
 5675.000000 -1.025128 -0.279218 2.634968
 5676.000000 -1.225014 -0.314436 3.048638
 5677.000000 -1.255907 -0.255921 3.047821
 5678.000000 -1.102372 -0.342684 3.008345
 5679.000000 -1.010203 -0.400562 -3.056878
 5680.000000 -1.809673 -0.005899 -3.017878
 5681.000000 -1.218372 -0.182373 -3.074697
 5682.000000 -1.389599 -0.145952 -3.123337
 5683.000000 -0.762438 -0.664949 2.875832
 5684.000000 -1.146120 -0.328879 2.844144
 5685.000000 -1.633821 0.352999 2.899084
 5686.000000 -0.821034 -0.555506 2.769465
 5687.000000 -1.208438 -0.200070 -2.900222
 5688.000000 -1.523626 0.228892 -2.872501
 5689.000000 -1.037593 -0.390542 2.959656
 5690.000000 -1.355712 -0.148454 -3.016200
 5691.000000 -1.049702 -0.481658 2.797159
 5692.000000 -1.137551 -0.598263 -3.089710
 5693.000000 -1.226512 -0.236338 3.054544
 5694.000000 -0.912361 -0.781362 2.983885
 5695.000000 -1.173681 -0.108655 2.998264
 5696.000000 -1.374286 -0.382525 2.937018
 5697.000000 -1.581957 0.060506 -3.124278
 5698.000000 -1.958132 0.285042 -2.989629
 5699.000000 -1.591516 0.017882 2.859948
 5700.000000 -1.195933 -0.269521 2.782302
 5701.000000 -1.614745 0.188145 3.115519
 5702.000000 -0.988736 -0.152797 2.678014
 5703.000000 -1.235766 -0.348812 2.915374
 5704.000000 -0.990523 -0.422826 3.058723
 5705.000000 -0.978227 -0.395093 2.868280
 5706.000000 -1.335538 0.084934 3.036786
 5707.000000 -1.504669 -0.021701 2.639848
 5708.000000 -1.348458 -0.327495 2.851810
 5709.000000 -1.168931 -0.046390 2.921130
 5710.000000 -1.345767 0.069757 2.829645
 5711.000000 -1.303490 -0.091967 -3.100214
 5712.000000 -1.156524 -0.289577 2.775926
 5713.000000 -1.137199 -0.495621 -2.909559
 5714.000000 -1.038271 -0.426356 2.849800
 5715.000000 -1.407701 -0.360712 -2.978202
 5716.000000 -0.839873 -0.307276 2.818280
 5717.000000 -1.807432 0.030131 2.928485
 5718.000000 -1.244993 -0.160343 2.840391
 5719.000000 -1.622406 -0.027953 -2.965031
 5720.000000 -1.465048 0.008143 3.003570
 5721.000000 -1.539044 -0.038053 -3.062082
 5722.000000 -1.174820 -0.290370 3.021636
 5723.000000 -0.934010 -0.498553 2.947720
 5724.000000 -0.634510 -0.638801 2.714291
 5725.000000 -1.004986 -0.375591 3.104362
 5726.000000 -1.400258 -0.133413 -3.124245
 5727.000000 -1.811806 0.073739 -3.003018
 5728.000000 -1.705200 0.083786 2.821355
 5729.000000 -1.160549 -0.463286 3.079199
 5730.000000 -1.195012 -0.510634 3.125007
 5731.000000 -0.828042 -0.449873 2.927197
 5732.000000 -1.639454 -0.096906 3.111246
 5733.000000 -1.514546 -0.013602 2.884970
 5734.000000 -1.064660 -0.381289 3.103707
 5735.000000 -1.017619 -0.191850 2.906100
 5736.000000 -0.643124 -0.617117 2.825910
 5737.000000 -1.270189 -0.337234 2.941052
 5738.000000 -1.400199 -0.234380 2.796449
 5739.000000 -1.245483 -0.030253 2.960643
 5740.000000 -1.708227 0.059452 2.986659
 5741.000000 -1.024056 -0.597222 3.092326
 5742.000000 -1.335490 -0.054504 3.058900
 5743.000000 -1.452715 -0.206207 -3.123540
 5744.000000 -1.361118 0.148098 -3.136517
 5745.000000 -0.722951 -0.705637 2.974658
 5746.000000 -1.248959 -0.309795 3.119096
 5747.000000 -1.398895 -0.128807 -2.968764
 5748.000000 -1.313936 -0.168975 2.829192
 5749.000000 -0.848242 -0.582592 2.962732
 5750.000000 -1.188378 -0.530614 2.942824
 5751.000000 -0.768855 -0.521822 3.140026
 5752.000000 -1.029540 -0.467416 2.894087
 5753.000000 -1.412432 -0.065831 3.014889
 5754.000000 -1.062437 -0.297418 2.900220
 5755.000000 -0.890555 -0.611799 3.105267
 5756.000000 -1.233152 -0.064721 2.834600
 5757.000000 -1.289454 -0.386775 3.041601
 5758.000000 -0.981747 -0.423282 2.822314
 5759.000000 -1.129800 -0.376767 2.905657
 5760.000000 -0.985037 -0.320582 2.835955
 5761.000000 -1.731175 0.138001 -2.900756
 5762.000000 -1.562753 -0.057674 2.917975
 5763.000000 -1.483844 0.191386 2.868822
 5764.000000 -1.031872 -0.317176 2.707332
 5765.000000 -1.274058 -0.140380 2.953632
 5766.000000 -1.299602 -0.150166 -3.104099
 5767.000000 -1.558265 -0.148148 -3.048965
 5768.000000 -1.289808 -0.115742 2.858221
 5769.000000 -1.315118 -0.117447 2.954302
 5770.000000 -0.991079 -0.400809 2.608084
 5771.000000 -1.350473 -0.115426 2.886465
 5772.000000 -0.965918 -0.587158 2.889090
 5773.000000 -1.387657 -0.085531 2.870411
 5774.000000 -1.282566 -0.248657 2.839694
 5775.000000 -1.101907 -0.361676 3.003789
 5776.000000 -1.170064 -0.348807 3.022131
 5777.000000 -1.682673 0.107360 3.010570
 5778.000000 -1.137199 -0.193625 2.715937
 5779.000000 -1.127060 -0.251237 3.084365
 5780.000000 -1.073241 -0.263710 2.735368
 5781.000000 -1.413382 0.030621 2.848969
 5782.000000 -1.544061 -0.009047 3.063545
 5783.000000 -0.655267 -0.670293 2.926483
 5784.000000 -1.059728 -0.287669 3.039257
 5785.000000 -1.296493 -0.193205 2.959409
 5786.000000 -1.050402 -0.339218 2.921405
 5787.000000 -1.076981 -0.441461 2.934382
 5788.000000 -0.998637 -0.306203 3.021585
 5789.000000 -1.825063 0.538884 3.057588
 5790.000000 -1.494975 -0.048667 3.071733
 5791.000000 -0.930725 -0.618842 3.083998
 5792.000000 -1.318046 -0.198110 3.077902
 5793.000000 -1.434917 -0.288878 -3.123380
 5794.000000 -1.201758 -0.518198 2.839771
 5795.000000 -1.215612 -0.319123 2.812306
 5796.000000 -1.174771 -0.295061 3.047435
 5797.000000 -1.773508 0.373537 -2.855184
 5798.000000 -1.611162 0.091948 -3.088181
 5799.000000 -1.172614 -0.388441 -3.138476
 5800.000000 -1.441204 -0.236683 2.944092
 5801.000000 -1.419282 0.090139 3.028799
 5802.000000 -1.615062 -0.046204 -3.092806
 5803.000000 -0.981837 -0.616191 3.129725
 5804.000000 -1.460023 -0.131890 2.915101
 5805.000000 -0.760340 -0.534519 2.744541
 5806.000000 -1.221048 -0.411512 2.914167
 5807.000000 -1.812599 0.270871 -2.825368
 5808.000000 -1.283219 -0.118446 2.900618
 5809.000000 -1.723671 -0.150525 -3.102503
 5810.000000 -0.827784 -0.462265 3.045075
 5811.000000 -1.143501 -0.671346 -3.091426
 5812.000000 -1.336631 -0.183415 2.891750
 5813.000000 -1.343574 -0.280328 2.942534
 5814.000000 -1.248103 -0.125419 -3.119120
 5815.000000 -1.017457 -0.355752 3.068197
 5816.000000 -0.964208 -0.379250 2.980008
 5817.000000 -1.636279 0.168815 -3.006567
 5818.000000 -1.140929 -0.225275 2.663069
 5819.000000 -1.212169 -0.138249 2.753386
 5820.000000 -1.012413 -0.444807 2.896537
 5821.000000 -1.267959 0.017961 3.103751
 5822.000000 -1.104907 -0.319618 2.989663
 5823.000000 -0.941136 -0.440580 2.803241
 5824.000000 -1.271557 -0.327055 2.791034
 5825.000000 -1.457929 -0.328743 -3.123821
 5826.000000 -1.352097 -0.114371 3.092470
 5827.000000 -1.470856 0.131940 3.056737
 5828.000000 -1.651061 0.390651 -3.110456
 5829.000000 -1.186409 -0.175305 2.949485
 5830.000000 -1.225384 -0.097250 2.832914
 5831.000000 -1.138344 -0.601781 2.830867
 5832.000000 -1.023801 -0.546759 2.858179
 5833.000000 -1.132367 -0.406468 2.677748
 5834.000000 -1.153242 -0.213623 2.936122
 5835.000000 -0.761922 -0.694247 3.053070
 5836.000000 -0.987909 -0.398466 2.938344
 5837.000000 -1.045493 -0.353914 2.936326
 5838.000000 -1.113019 -0.169913 2.890010
 5839.000000 -1.168317 -0.044407 2.922748
 5840.000000 -1.439979 -0.114655 -3.048590
 5841.000000 -0.821361 -0.486638 2.924362
 5842.000000 -1.522732 -0.192275 2.949629
 5843.000000 -1.264592 -0.336440 3.067227
 5844.000000 -1.124553 -0.338683 2.900068
 5845.000000 -1.224335 -0.073309 2.824714
 5846.000000 -1.235453 -0.193587 3.072718
 5847.000000 -0.898792 -0.440561 2.715760
 5848.000000 -1.084668 -0.358088 3.074135
 5849.000000 -0.789129 -0.627467 2.810597
 5850.000000 -1.409763 -0.359307 3.083568
 5851.000000 -1.142513 -0.137178 2.857039
 5852.000000 -1.239827 -0.295711 2.948800
 5853.000000 -1.320817 -0.221132 2.857815
 5854.000000 -1.019684 -0.243454 2.955023
 5855.000000 -1.407455 -0.119291 3.093079
 5856.000000 -1.195837 -0.327475 3.056409
 5857.000000 -1.607709 -0.044300 -3.077118
 5858.000000 -1.060829 -0.400471 3.062986
 5859.000000 -1.158703 -0.389690 2.946047
 5860.000000 -1.128647 -0.283811 2.876050
 5861.000000 -2.006183 0.436129 -2.886576
 5862.000000 -1.162912 -0.290169 3.059526
 5863.000000 -1.333282 -0.235839 2.738127
 5864.000000 -1.598976 0.073450 2.860890
 5865.000000 -1.141118 -0.326017 2.979146
 5866.000000 -1.476416 -0.031906 -3.138961
 5867.000000 -1.220225 -0.147816 2.982973
 5868.000000 -1.537026 -0.054125 2.926581
 5869.000000 -1.151833 -0.143602 2.805351
 5870.000000 -1.441289 0.132139 -2.851688
 5871.000000 -1.659063 -0.152645 2.980042
 5872.000000 -1.816431 0.259366 -2.752818
 5873.000000 -1.218910 -0.468693 3.120597
 5874.000000 -1.212921 -0.178623 2.847948
 5875.000000 -1.493255 -0.262684 -3.101035
 5876.000000 -1.080976 -0.336498 2.884502
 5877.000000 -1.259520 -0.242164 -2.980738
 5878.000000 -1.502340 -0.251390 3.114085
 5879.000000 -0.973661 -0.528232 3.135803
 5880.000000 -0.740556 -0.613576 -3.032816
 5881.000000 -1.141119 -0.123091 2.628195
 5882.000000 -1.011595 -0.646097 2.864153
 5883.000000 -1.083030 -0.529923 2.989649
 5884.000000 -1.103950 -0.427248 2.951425
 5885.000000 -1.750000 0.316773 -3.039962
 5886.000000 -1.105964 -0.385625 2.877873
 5887.000000 -1.493851 -0.215685 -3.031337
 5888.000000 -1.087591 -0.216581 2.843666
 5889.000000 -0.812562 -0.461445 3.019016
 5890.000000 -1.493577 -0.177143 2.993734
 5891.000000 -0.685415 -0.542644 3.036846
 5892.000000 -1.983827 0.782404 3.126726
 5893.000000 -1.158782 -0.137995 2.937169
 5894.000000 -1.461452 -0.228980 -3.071243
 5895.000000 -1.090880 -0.274955 2.857749
 5896.000000 -1.854560 0.358012 -3.015288
 5897.000000 -1.512154 0.117841 3.137941
 5898.000000 -0.899325 -0.360572 2.815526
 5899.000000 -0.953207 -0.523869 2.760717
 5900.000000 -1.061127 -0.427723 3.060380
 5901.000000 -1.180819 -0.349587 3.038833
 5902.000000 -1.344208 0.011859 3.020916
 5903.000000 -1.031021 -0.437873 3.108838
 5904.000000 -1.176800 -0.288504 3.027350
 5905.000000 -1.111974 -0.205993 -3.054972
 5906.000000 -1.458103 -0.150860 2.974889
 5907.000000 -1.228515 -0.371705 3.060297
 5908.000000 -1.274436 -0.178261 2.762407
 5909.000000 -1.032928 -0.263305 3.101826
 5910.000000 -1.499300 -0.049885 3.095245
 5911.000000 -1.090484 -0.437610 2.957896
 5912.000000 -1.308288 -0.374801 -3.062901
 5913.000000 -1.119143 -0.279306 -3.100574
 5914.000000 -1.165495 -0.169889 3.082912
 5915.000000 -0.958690 -0.526582 3.061801
 5916.000000 -1.340669 0.064853 2.979513
 5917.000000 -1.333247 -0.224002 2.838940
 5918.000000 -1.360248 0.028574 3.013541
 5919.000000 -1.280408 -0.484194 -3.122436
 5920.000000 -1.214313 -0.248095 3.113095
 5921.000000 -1.123003 -0.032959 2.756271
 5922.000000 -1.321248 -0.187254 2.896718
 5923.000000 -1.236361 -0.082684 2.973012
 5924.000000 -1.173015 -0.180131 3.077566
 5925.000000 -1.257150 -0.336474 2.941703
 5926.000000 -1.344747 -0.130291 3.013435
 5927.000000 -1.513789 -0.015571 -3.000266
 5928.000000 -1.023442 -0.356910 2.742431
 5929.000000 -0.755849 -0.476011 2.997935
 5930.000000 -0.862392 -0.349402 3.060992
 5931.000000 -1.293653 -0.108069 2.811563
 5932.000000 -0.918315 -0.214025 3.026078
 5933.000000 -1.233380 -0.238916 2.975155
 5934.000000 -1.271148 0.023095 2.819086
 5935.000000 -1.655623 -0.077722 -2.899178
 5936.000000 -1.271890 -0.225308 2.762888
 5937.000000 -1.906046 0.283601 -3.056012
 5938.000000 -1.215200 -0.107272 -3.134588
 5939.000000 -0.958594 -0.450343 -3.092399
 5940.000000 -1.568875 0.263216 3.135550
 5941.000000 -1.172423 -0.171444 2.910558
 5942.000000 -1.353840 -0.170605 -3.030435
 5943.000000 -1.294364 -0.284812 -3.107727
 5944.000000 -1.037115 -0.385498 2.831058
 5945.000000 -0.961120 -0.397611 2.747771
 5946.000000 -1.019046 -0.473601 2.825818
 5947.000000 -1.790458 0.181409 -3.082879
 5948.000000 -1.450830 -0.090864 -3.079040
 5949.000000 -1.163768 -0.205870 2.553479
 5950.000000 -1.166394 -0.371542 -3.070057
 5951.000000 -1.143661 -0.486065 2.883307
 5952.000000 -1.750547 0.167577 -3.072835
 5953.000000 -1.147918 -0.116222 2.952621
 5954.000000 -0.950780 -0.336888 2.907562
 5955.000000 -2.193628 0.269742 -3.102622
 5956.000000 -1.539909 0.013766 2.942766
 5957.000000 -1.140338 -0.194998 2.689565
 5958.000000 -1.606276 -0.069493 3.086640
 5959.000000 -1.025505 -0.340123 2.696146
 5960.000000 -1.161241 -0.230780 2.893355
 5961.000000 -1.147125 0.023922 3.028200
 5962.000000 -1.183528 -0.485752 2.999265
 5963.000000 -1.118558 -0.363468 2.966013
 5964.000000 -1.044095 -0.213752 2.828464
 5965.000000 -1.060380 -0.308305 3.080156
 5966.000000 -1.314281 -0.258767 -3.006075
 5967.000000 -0.806953 -0.450440 2.954860
 5968.000000 -0.957073 -0.397943 2.738051
 5969.000000 -1.456101 -0.127174 -3.127584
 5970.000000 -1.193467 -0.259273 2.724383
 5971.000000 -0.806837 -0.539560 3.037366
 5972.000000 -0.775679 -0.533423 3.020716
 5973.000000 -0.838153 -0.563762 2.777403
 5974.000000 -1.169752 -0.583452 2.976120
 5975.000000 -1.416271 -0.046315 2.815561
 5976.000000 -1.467103 0.066942 2.932520
 5977.000000 -1.205288 -0.229515 2.782189
 5978.000000 -1.397434 -0.098624 -3.081022
 5979.000000 -1.177224 -0.198932 2.896838
 5980.000000 -1.559774 -0.084776 3.122449
 5981.000000 -0.993440 -0.402953 2.663236
 5982.000000 -0.993445 -0.309231 3.019213
 5983.000000 -1.090799 -0.301998 2.991420
 5984.000000 -2.218824 0.008799 -2.813300
 5985.000000 -1.334794 -0.335478 2.986883
 5986.000000 -0.757118 -0.551233 2.859129
 5987.000000 -1.721207 -0.209448 -2.822138
 5988.000000 -1.717191 0.349318 3.136167
 5989.000000 -1.186241 -0.272785 3.021293
 5990.000000 -1.021676 -0.263489 2.966732
 5991.000000 -1.036169 -0.291010 -3.134625
 5992.000000 -1.259832 -0.134738 2.828212
 5993.000000 -1.223473 -0.264870 2.886061
 5994.000000 -1.004776 -0.428880 2.883006
 5995.000000 -1.080307 -0.246586 2.555897
 5996.000000 -1.062673 -0.372614 2.612592
 5997.000000 -1.188994 -0.388276 3.082502
 5998.000000 -1.346405 -0.090808 3.103318
 5999.000000 -0.885087 -0.234696 3.035716
 6000.000000 -1.320446 -0.107131 2.643223
 6001.000000 -1.069407 -0.310658 2.815199
 6002.000000 -1.148466 -0.366634 3.024984
 6003.000000 -1.584872 0.203968 -3.067859
 6004.000000 -1.397065 0.067812 3.113387
 6005.000000 -1.367224 -0.188160 -3.053843
 6006.000000 -1.304981 -0.116754 -3.066685
 6007.000000 -1.271645 -0.062925 2.666562
 6008.000000 -1.318754 -0.102450 2.927199
 6009.000000 -2.015834 0.862967 3.033732
 6010.000000 -1.818084 0.378173 3.034625
 6011.000000 -1.436639 0.045801 2.911625
 6012.000000 -1.460323 0.131710 2.949701
 6013.000000 -1.127421 -0.334849 2.932702
 6014.000000 -0.825177 -0.540596 3.109859
 6015.000000 -2.017179 0.251463 2.834150
 6016.000000 -1.571577 -0.029732 -3.073864
 6017.000000 -0.961045 -0.482074 2.917893
 6018.000000 -1.343296 -0.004899 2.631239
 6019.000000 -1.077023 -0.418545 2.791924
 6020.000000 -0.923638 -0.380062 2.813949
 6021.000000 -1.354753 -0.142723 2.945751
 6022.000000 -1.388919 -0.147684 3.006383
 6023.000000 -1.717380 0.122057 3.020518
 6024.000000 -0.978182 -0.289378 -3.106578
 6025.000000 -1.788123 0.268446 -2.975505
 6026.000000 -1.181705 0.059703 3.032502
 6027.000000 -1.207492 -0.091867 2.858863
 6028.000000 -1.213891 -0.158227 2.984737
 6029.000000 -1.078078 -0.449366 2.800711
 6030.000000 -1.337781 0.051268 2.755975
 6031.000000 -1.229876 -0.376891 2.914122
 6032.000000 -1.506651 0.001526 3.025399
 6033.000000 -1.550510 0.046914 2.813217
 6034.000000 -1.008009 -0.510580 3.005308
 6035.000000 -1.185586 -0.417662 2.790306
 6036.000000 -1.043171 -0.438109 3.139863
 6037.000000 -0.923009 -0.574428 2.669100
 6038.000000 -1.531290 -0.101100 3.011434
 6039.000000 -1.929036 0.584316 -3.008505
 6040.000000 -1.321650 -0.441846 -3.048709
 6041.000000 -1.313311 -0.230895 2.942042
 6042.000000 -1.128915 -0.152405 2.892264
 6043.000000 -1.197772 -0.199580 3.135205
 6044.000000 -1.283172 -0.091162 -2.936081
 6045.000000 -1.897805 0.216649 3.134074
 6046.000000 -1.645489 0.159358 -2.956140
 6047.000000 -1.204390 -0.100392 3.025288
 6048.000000 -1.415096 -0.263478 2.892197
 6049.000000 -0.873369 -0.481569 2.781544
 6050.000000 -1.035812 -0.369984 2.994396
 6051.000000 -1.803681 0.142071 -2.868175
 6052.000000 -0.948747 -0.561719 2.729744
 6053.000000 -1.056175 -0.272442 2.967393
 6054.000000 -1.525794 -0.179263 3.028545
 6055.000000 -1.435352 -0.100355 2.714776
 6056.000000 -1.297898 -0.073194 2.619703
 6057.000000 -1.240130 -0.105774 2.756382
 6058.000000 -1.195409 -0.289049 3.137670
 6059.000000 -0.952425 -0.343487 2.957214
 6060.000000 -2.077872 0.266603 2.931400
 6061.000000 -1.261254 -0.155884 -3.076697
 6062.000000 -1.140651 -0.352306 2.940350
 6063.000000 -1.434363 -0.012255 2.728735
 6064.000000 -1.161338 -0.208031 3.128813
 6065.000000 -1.126325 -0.383774 2.986998
 6066.000000 -0.973667 -0.662041 2.995318
 6067.000000 -1.285205 -0.294845 3.079760
 6068.000000 -1.096852 -0.422848 2.891898
 6069.000000 -1.240414 -0.220405 3.033475
 6070.000000 -1.465219 -0.319380 3.040231
 6071.000000 -1.092388 -0.434950 2.952243
 6072.000000 -1.052539 -0.539612 3.048344
 6073.000000 -1.155381 -0.059808 2.915265
 6074.000000 -1.351688 -0.065343 3.024638
 6075.000000 -1.217442 -0.176489 -3.118898
 6076.000000 -1.485129 0.035369 -3.090812
 6077.000000 -1.351749 -0.111125 2.833682
 6078.000000 -1.121829 -0.350055 2.854082
 6079.000000 -1.014579 -0.356413 2.932827
 6080.000000 -1.274821 -0.130198 2.783741
 6081.000000 -1.200199 -0.147072 2.562107
 6082.000000 -1.055891 -0.336537 -3.137599
 6083.000000 -0.962918 -0.456990 2.984648
 6084.000000 -1.217014 -0.214276 2.935542
 6085.000000 -1.136860 -0.221882 2.922729
 6086.000000 -0.941812 -0.347797 2.660114
 6087.000000 -1.417711 0.010496 2.952441
